"","Custom.Data","Which.of.the.following.best.describes.your.role.","Which.of.the.following.best.describes.your.role....Other..please.specify.","How.many.years.have.you.been.programming","How.many.years.have.you.worked.on.projects.that.are.developed.in.a.geographically.distributed.manner.","How.many.years.have.you.worked.on.projects.that.are.developed.in.a.geographically.distributed.manner....Other..please.specify.","How.many.years.have.you.been.working.in.Open.Source.projects","You.work.for","Which.project.repository.do.you.mainly.handle.pull.requests.for..e.g..rails.rails.....Open.Ended.Response","Is.working.on.this.repository.your.day.job.","How.many.pull.requests.have.you.handled.during.the.last.month.for.your.repository.","In.my.project..developers.use.pull.requests.for...Soliciting.contributions.from.external.parties","In.my.project..developers.use.pull.requests.for...Reviewing.code","In.my.project..developers.use.pull.requests.for...Discussing.new.features.before.those.are.implemented","In.my.project..developers.use.pull.requests.for...Distributing.work.and.tracking.progress","In.my.project..developers.use.pull.requests.for...Issue.fixes","In.my.project..developers.use.pull.requests.for...Other..please.specify.","In.my.project..developers.use.pull.requests.between.branches.in.the.central.repo","How.often.do.the.following.types.of.pull.requests.occur.in.your.project....New.features","How.often.do.the.following.types.of.pull.requests.occur.in.your.project....Bug.fixes","How.often.do.the.following.types.of.pull.requests.occur.in.your.project....Refactorings..excluding.changes.required.for.the.above.","To.merge.pull.requests.I....Use.Github.facilities..the.merge.button.","To.merge.pull.requests.I....Pull.the.proposed.branch.locally..merge.it.with.a.project.branch.and.then.push","To.merge.pull.requests.I....Squash.the.commits.of.the.proposed.branch..merge.it.with.a.project.branch.and.then.push","To.merge.pull.requests.I....Create.a.textual.patch.from.the.remote.branch..apply.this.to.a.project.branch.and.then.push","To.merge.pull.requests.I....Other..please.specify.","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Existence.of.tests..in.the.pull.request.","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Number.of.commits","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Number.of.changed.lines","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Number.of.discussion.comments","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Pull.requester.track.record","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Pull.request.affects.hot.project.area","In.your.experience..what.other.factors.affect.the.decision.to.accept.or.reject.a.pull.request....Open.Ended.Response","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Existence.of.tests..in.the.pull.request.","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Existence.of.tests..in.the.project.","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Number.of.commits","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Number.of.changed.lines","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Number.of.discussion.comments","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Pull.requester.track.record","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Pull.request.affects.hot.project.area","In.your.experience..what.other.factors.affect.the.time.to.merge.a.pull.request....Open.Ended.Response","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....The.pull.request.conflicts.with.another.pull.request.or.branch","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....A.new.pull.request.solves.the.problem.better","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....The.pull.request.implements.functionality.that.already.exists.in.the.project","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....Examination.of.the.proposed.feature.bug.fix.has.been.deferred","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....Tests.failed.to.run.on.the.pull.request","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....The.implemented.feature.contains.technical.errors.or.is.of.low.quality","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....The.pull.request.does.not.follow.project.conventions..style.","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....Other..please.specify.","Rejection.of.pull.requests.might.lead.to.problems.with.the.project.community..Have.you.ever.experienced.such.problems.and.if.yes.how.did.you.deal.with.them....Open.Ended.Response","What.heuristics.do.you.use.when.prioritizing.pull.requests.for.merging....Open.Ended.Response","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.delegate.to.devs.more.experienced.with.the.specific.subsystem","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.process.them.serially","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.just.discard.very.old.pull.requests","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.discard.too.discussed...controversial.pull.requests","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.trust.pull.requests.from.reputed.pull.requesters","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.assess.the.technical.quality.of.the.pull.request","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....Other..please.specify.","How.do.you.do.code.reviews....I.review.code.in.all.pull.requests","How.do.you.do.code.reviews....I.delegate.reviewing.to.more.suitable.code.reviewers","How.do.you.do.code.reviews....I.use.inline.code.comments.in.pull.requests","How.do.you.do.code.reviews....I.only.review.code.in.commits","How.do.you.do.code.reviews....Code.review.is.obligatory.for.a.pull.request.to.be.merged","How.do.you.do.code.reviews....The.community.participates.in.code.reviews","How.do.you.do.code.reviews....Other..please.specify.","What.heuristics.do.you.use.for.assessing.the.quality.of.pull.requests....Open.Ended.Response","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Continuous.integration..i.e...via.Travis..Jenkins..Cloudbees.","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Manual.test.execution","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Code.quality.metrics..i.e..via.Code.Climate.or.Sonar.","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Coverage.metrics","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Formal.code.inspections.from.specialized.testers","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Other..please.specify.","What.is.your.work.style.when.dealing.with.pull.requests....I.insist.on.pull.requests.being.split.per.feature","What.is.your.work.style.when.dealing.with.pull.requests....I.merge.pull.requests.fast.to.ensure.project.flow","What.is.your.work.style.when.dealing.with.pull.requests....I.prefer.pull.requests.to.be.tied.to.an.open.issue","What.is.your.work.style.when.dealing.with.pull.requests....I.am.pedantic.when.enforcing.code.and.documentation.style","What.is.your.work.style.when.dealing.with.pull.requests....I.ask.for.more.work.as.a.result.of.a.discussion","What.is.your.work.style.when.dealing.with.pull.requests....I.close.pull.requests.fast.in.case.of.unresponsive.developers","What.is.your.work.style.when.dealing.with.pull.requests....I.try.to.restrict.discussion.to.a.few.comments","What.is.your.work.style.when.dealing.with.pull.requests....I.try.to.avoid.discussion","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Email","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Issue.tracking..I.expect.contributors.to.open.an.issue.describing.the.problem.and.the.potential.fix","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Pull.request..I.expect.contributors.to.open.a.minimal.pull.request.describing.the.problem.and.the.potential.fix","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....IRC","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Twitter","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Skype.Hangouts.Other.form.of.synchronous.communication","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....I.prefer.not.to.communicate","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Other..please.specify.","What.is.the.biggest.challenge..if.any..you.face.while.managing.contributions.through.pull.requests....Open.Ended.Response","What.kind.of.tools.would.you.expect.research.to.provide.you.with.in.order.to.assist.you.with.handling.pull.requests.for.you.project....Open.Ended.Response","mean.prs.last.12.months","project.size","mean.integrators.last.12.months","project.integrator.size","has.community.prs","was.in.orig.projects"
"351",NA,"Project owner or co-owner","","10+","7 - 10","","10+","The industry","yusuke/twitter4j","No","11 to 50","","Reviewing code","","Distributing work and tracking progress","Issue fixes","","Yes","Once per month","Once per month","Non existent","Often","Occasionally","Never","Never","","Quite Important","Not Important","Not Important","Not Important","Not Important","Very Important","compatibility with existing applications depending on my project.","Not Important","Relatively Important","Not Important","Not Important","Not Important","Very Important","Not Important","","The pull request conflicts with another pull request or branch","","The pull request implements functionality that already exists in the project","Examination of the proposed feature/bug fix has been deferred","","The implemented feature contains technical errors or is of low quality","","","no","severity if the issue fixed by the pull request.","Never","Occasionally","Never","Never","Often","Often","","I review code in all pull requests","","","","","","","looking at the past activities of the contributor.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","","","","","Always","Occasionally","Always","Often","Occasionally","Never","Occasionally","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","",NA,"","","",5.18181818181818,"SMALL",1.5,"SMALL",FALSE,TRUE
"352",NA,"Project owner or co-owner","","10+","7 - 10","","7 - 10","The government","python-imaging/Pillow","No","11 to 50","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","Distributing work and tracking progress","Issue fixes","","Yes","Once per month","Once per week","Once per month","Often","Occasionally","Never","Never","","Quite Important","Quite Important","Not Important","Not Important","Very Important","Quite Important","","Relatively Important","Relatively Important","Mildly Important","Mildly Important","Not Important","Very Important","Relatively Important","","","","","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","No","N/A","Occasionally","Always","Never","Never","Often","Often","","I review code in all pull requests","","","","","","","N/A","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","Coverage metrics","","","Never","Always","Occasionally","Often","Often","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","Twitter","",NA,"","","",17.9166666666667,"MEDIUM",2.16666666666667,"MEDIUM",FALSE,TRUE
"353",NA,"Project owner or co-owner","","10+","7 - 10","","10+","Open Source Software","imaginationForPeople/imaginationforpeople","Yes","Less than 10","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","Distributing work and tracking progress","","","No","Once per month","Non existent","Non existent","Occasionally","Often","Never","Never","","Not Important","Not Important","Mildly Important","Not Important","Not Important","Quite Important","","Not Important","Not Important","Not Important","Mildly Important","Mildly Important","Mildly Important","Relatively Important","quality of code","The pull request conflicts with another pull request or branch","","","","","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","impression of misplaced authority","close small PR fast to get rid of them, then concentrate on one big.","Often","Often","Never","Occasionally","Occasionally","Occasionally","","I review code in all pull requests","","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","The community participates in code reviews","","clear explaination of what the PR is doing, ability to discuss with PRequester, clarity of code.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","","","","good eyes and many eyes.","Always","Always","Occasionally","Always","Never","Occasionally","Never","Never","Email","","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","Skype/Hangouts/Other form of synchronous communication",NA,"IRL when possible.","making unexperienced developper use the system well.","semantic tests, better delta algorithm, ...",6.57142857142857,"SMALL",1,"SMALL",TRUE,FALSE
"354",NA,"Other (please specify)","maintainer of a small Linux distro","10+","10+","","10+","The industry","lunar-linux/moonbase-core","No","51 to 100","","Reviewing code","","Distributing work and tracking progress","Issue fixes","keep the distro updated","Yes","Once per week","Daily","Once per week","Always","Always","Often","Occasionally","","Very Important","Mildly Important","Not Important","Mildly Important","Quite Important","Very Important","urgency of the patch (security fix)  avoid the ""bit rotten"" effect","Very Important","Very Important","Mildly Important","Not Important","Mildly Important","Mildly Important","Very Important","because i work in my spare time, when i have the needed time :)","","A new pull request solves the problem better","The pull request implements functionality that already exists in the project","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","","Nope","make the best all the time","Often","Always","Occasionally","Often","Always","Occasionally","","","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","","","new features  fixes applied  security implication","","Manual test execution","","","","","Often","Always","Often","Occasionally","Often","Often","Occasionally","Occasionally","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","",NA,"","being in sync with the others (timezone, spare time, etc)","right now in order to seperate the pull-requests (to be atomically tested) i have to create a brnch for evey pull (or group of related pulls). This consumes me a lot of time.",20.1666666666667,"MEDIUM",2.83333333333333,"MEDIUM",TRUE,TRUE
"355",NA,"Project owner or co-owner","","7 - 10","3 - 6","","3 - 6","The industry","stepcode/stepcode","No","Less than 10","Soliciting contributions from external parties","Reviewing code","","","Issue fixes","","Yes","Once per month","Once per week","Non existent","Always","Occasionally","Never","Occasionally","I always use the merge button unless an automatic merge cannot be done","Mildly Important","Mildly Important","Not Important","Not Important","Not Important","Mildly Important","Quality of code, adherence to formatting guidelines","Relatively Important","Relatively Important","Mildly Important","Relatively Important","Relatively Important","Not Important","Relatively Important","Same as #14- the formatting and quality of their code are quite important","","A new pull request solves the problem better","","","","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","No, we're a small community with few contributors. Effective communication has prevented bad feelings, as far as I know.","Impact of the pull request (I.e. trivial changes first, then changes that touch many lines or affect the api but also fix important issues, then changes that don't fix major issues but still affect api and/or many lines","Often","Occasionally","Occasionally","Occasionally","Often","Occasionally","","I review code in all pull requests","","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","The community participates in code reviews","","Existing test pass/fail, code quality, code formatting, commit message clarity, prefer small commits that will each build, new tests that are comprehensive and pass","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Occasionally","Occasionally","Always","Often","Often","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","","IRC","","",NA,"","Large changesets that can't be merged automatically","",3.72727272727273,"SMALL",1.1,"SMALL",TRUE,TRUE
"356",NA,"Project owner or co-owner","","10+","1 - 2","","1 - 2","The academia","overviewer/Minecraft-Overviewer","No","Less than 10","","Reviewing code","","","Issue fixes","","Yes","Once per month","Once per week","Once per month","Often","Occasionally","Never","Never","","Not Important","Not Important","Mildly Important","Not Important","Mildly Important","Mildly Important","Mainly whether the diff is easy to follow, well commented, clear what it does and that it works.","Not Important","Not Important","Mildly Important","Mildly Important","Mildly Important","Mildly Important","Relatively Important","Whether the contributor pokes us in IRC to review the request. We're not always as diligent as we should be in checking github.","","A new pull request solves the problem better","","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","The request sat for too long without being reviewed and is no longer relevant.  Also, the obvious: the pull request has problems, doesn't work, etc.","We're a small community so we usually directly communicate with everyone contributing (via IRC) to resolve problems.","It's mostly how much attention / discussion it gets in IRC that gets our attention.","Often","Often","Often","Never","Often","Often","","I review code in all pull requests","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","","","Whether the code is clear, has comments. Whether it works / whether it breaks anything.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Often","Occasionally","Never","Occasionally","Occasionally","Occasionally","Never","Occasionally","","","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","",NA,"If it's not being discussed in IRC, we're likely not to notice / act on it. Pull requests are used, but someone that doesn't also get on irc is likely to have their pull request neglected.","The project devs aren't as active and diligent as they (we) should be, and so unless someone is bringing issues and pull requests to our attention in IRC, it may get neglected. We have had a few unfortunate pull requests that have sat there and never got merged.","We have an IRC bot that informs us of e.g. new pull requests in IRC, but it could use more features, such as a periodic reminders of outstanding pull requests that need review.",5.5,"SMALL",2.18181818181818,"MEDIUM",TRUE,TRUE
"357",NA,"Project owner or co-owner","","10+","3 - 6","","3 - 6","The industry","mroth/lolcommits","No","Less than 10","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","","Issue fixes","","Yes","Once per month","Once per month","Once per month","Always","Occasionally","Occasionally","Never","","Quite Important","Mildly Important","Quite Important","Not Important","Mildly Important","Very Important","","Relatively Important","Relatively Important","Mildly Important","Mildly Important","Not Important","Not Important","Very Important","","","","","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","Not experienced problems","Benefit to users, usually bug fixes first, then features, then refactoring.","Occasionally","Often","Never","Never","Often","Often","","","","","I only review code in commits","Code review is obligatory for a pull request to be merged","","","Tests and test coverage, code elegance, impact of change to users.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","Code quality metrics (i.e. via Code Climate or Sonar)","Coverage metrics","","","Always","Occasionally","Occasionally","Often","Often","Occasionally","Occasionally","Occasionally","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","",NA,"","Prioritising and finding time/remembering to address them.","",3.58333333333333,"SMALL",1.58333333333333,"SMALL",TRUE,TRUE
"358",NA,"Project owner or co-owner","","10+","1 - 2","","7 - 10","The academia","scala-js/scala-js","Yes","11 to 50","Soliciting contributions from external parties","Reviewing code","","","Issue fixes","","No","Once per week","Daily","Once per month","Always","Occasionally","Never","Never","","Very Important","Not Important","Not Important","Not Important","Not Important","Not Important","","Very Important","Very Important","Not Important","Mildly Important","Not Important","Not Important","Not Important","","","A new pull request solves the problem better","","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","","Not yet.","Severity of the addressed bug, mostly.","Often","Often","Never","Never","Never","Always","","I review code in all pull requests","","I use inline code comments in pull requests","I only review code in commits","Code review is obligatory for a pull request to be merged","","","My own experience. I comment on the PR about anything I think I wouldn't have done in the same way, until I am satisfied with the changes and/or explanations.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","","","","","Always","Never","Occasionally","Always","Often","Never","Never","Never","","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","","","","",NA,"","","",40.8888888888889,"LARGE",2.44444444444444,"MEDIUM",TRUE,TRUE
"359",NA,"Project owner or co-owner","","10+","7 - 10","","7 - 10","Open Source Software","void256/nifty-gui","No","Less than 10","Soliciting contributions from external parties","","","Distributing work and tracking progress","Issue fixes","","No","Once per month","Once per week","Once per month","Always","Never","Never","Never","","Mildly Important","Quite Important","Mildly Important","Not Important","Not Important","Quite Important","I don't accept changes that mess up the formatting, like changed new line formats (dos vs. windows vs. mac) because I can't simply see the actual changes :)","Mildly Important","Mildly Important","Relatively Important","Relatively Important","Mildly Important","Relatively Important","Relatively Important","","","","","Examination of the proposed feature/bug fix has been deferred","","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","It's always VERY VERY hard to reject pull requests because there was someone investing his valuable time and energy into it. I try to be always friendly and explain what my issues with the pull requests are. In most cases people understand and fix the issues very quickly.","important feature or bug first","Never","Occasionally","Never","Never","Always","Often","","I review code in all pull requests","","","","Code review is obligatory for a pull request to be merged","","","manual code review","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","I would love to do more coverarge and code quality metrics (e.g. SONAR) and I had that already set-up but I'm not using it that often to be honest - which is unfortunatetly. I blame the limited time available for the open source project for that.","Occasionally","Often","Never","Often","Occasionally","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","",NA,"","","Github already does a great job for that! Displaying the diffs and the one click merge button are awesome.",8,"SMALL",1.55555555555556,"SMALL",TRUE,TRUE
"360",NA,"Project owner or co-owner","","10+","10+","","10+","The industry","twall/jna","No","Less than 10","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","","Issue fixes","","Yes","Once per month","Once per month","Once per month","Often","Occasionally","Never","Occasionally","","Very Important","Mildly Important","Mildly Important","Mildly Important","Quite Important","Quite Important","Impact of the proposed changes on end users","Very Important","Very Important","Mildly Important","Mildly Important","Mildly Important","Relatively Important","Very Important","","","","","Examination of the proposed feature/bug fix has been deferred","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","","Some resulted in folks making their own projects.","Don't usually have multiple PRs competing.","Often","Occasionally","Occasionally","Never","Occasionally","Often","","I review code in all pull requests","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","The community participates in code reviews","","If someone can't read/duplicate style, it's a warning signal that they don't pay close attention to more critical aspects of the code.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","Coverage metrics","","","Always","Occasionally","Occasionally","Often","Often","Occasionally","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","",NA,"","Responsiveness of submitters.","Squashing and merging  Ability to run tests on forks/source of PR rather than pulling locally to do the same.",3.41666666666667,"SMALL",1.41666666666667,"SMALL",TRUE,TRUE
"361",NA,"Project owner or co-owner","","10+","3 - 6","","3 - 6","The industry","skyscreamer/jsonassert","No","Less than 10","","Reviewing code","","","Issue fixes","","No","Once per month","Once per month","Once per month","Always","Never","Never","Never","","Very Important","Not Important","Mildly Important","Mildly Important","Quite Important","Quite Important","A PR must add value to the project, and it must not break backward compatibility.","Mildly Important","Not Important","Mildly Important","Very Important","Relatively Important","Very Important","Relatively Important","","","A new pull request solves the problem better","","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","The PR breaks backwards compatibility by modifying an existing public method signature.","Problems, no.  Annoyed people, yes.  But I'm not going to accept code that will break for the majority of users to please the few.","I don't get that many, but I'm generally FIFO when I evaluate.  A PR with a critical fix or feature might get special attention.","Never","Never","Never","Never","Never","Never","I don't ever have 50 PR's in my inbox.","I review code in all pull requests","","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","","","Code should be clean, tested, readable/commented, well-componentized, and useful.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Often","Occasionally","Occasionally","Often","Often","Occasionally","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","",NA,"","","",1.25,"SMALL",1,"SMALL",FALSE,FALSE
"362",NA,"Source code contributor","","10+","< 1","","1 - 2","The industry","ruflin/Elastica","No","Less than 10","Soliciting contributions from external parties","Reviewing code","","","","","Yes","Daily","Non existent","Once per week","Always","Occasionally","Never","Never","","Very Important","Not Important","Not Important","Mildly Important","Not Important","Not Important","","Very Important","Very Important","Not Important","Not Important","Mildly Important","Not Important","Not Important","","","","","Examination of the proposed feature/bug fix has been deferred","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","","no","Critical bug","Often","Occasionally","Never","Occasionally","Occasionally","Never","","","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","","","Results of tests run on CI, performance test results","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","Code quality metrics (i.e. via Code Climate or Sonar)","Coverage metrics","","","Always","Occasionally","Never","Often","Occasionally","Never","Never","Never","","","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication",NA,"","Waiting for reply in pull request or issue, some times you receive it immediately, but some times it takes few days or even weeks to get a reply","",9.75,"MEDIUM",2.16666666666667,"MEDIUM",TRUE,TRUE
"363",NA,"Project owner or co-owner","","3 - 6","1 - 2","","3 - 6","Open Source Software","mumble-voip/mumble","No","Less than 10","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","","","","No","Once per week","Once per month","Once per month","Often","Often","Often","Never","","Not Important","Mildly Important","Mildly Important","Mildly Important","Quite Important","Very Important","","Very Important","Not Important","Not Important","Not Important","Not Important","Mildly Important","Very Important","","The pull request conflicts with another pull request or branch","","","","","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","No.","None.","Always","Occasionally","Never","Occasionally","Occasionally","Often","","","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","","","Checking code style, evaluating code quality, checking if implementation took the right path.","","Manual test execution","","","","None.","Always","Never","Occasionally","Always","Often","Never","Never","Never","","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","",NA,"","Finding the time (and motivation) to do it.","",6.41666666666667,"SMALL",2.36363636363636,"MEDIUM",TRUE,TRUE
"364",NA,"Project owner or co-owner","","7 - 10","7 - 10","","7 - 10","The academia","paparazzi/paparazzi","Yes","Less than 10","","Reviewing code","Discussing new features before those are implemented","","Issue fixes","","Yes","Once per month","Once per month","Non existent","Often","Occasionally","Occasionally","Never","","Quite Important","Not Important","Not Important","Mildly Important","Not Important","Quite Important","respect coding style  respect development plan of the project","Relatively Important","Relatively Important","Not Important","Mildly Important","Relatively Important","Mildly Important","Very Important","","","A new pull request solves the problem better","","Examination of the proposed feature/bug fix has been deferred","","","The pull request does not follow project conventions (style)","","no","discussing it with other main developers","Often","Occasionally","Never","Occasionally","Often","Always","","","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","","","code efficiency, usage of intermediate/global variables, clarity of the code","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","","","Formal code inspections from specialized testers","","Often","Occasionally","Never","Often","Occasionally","Never","Never","Never","","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication",NA,"","","",17,"MEDIUM",2.91666666666667,"MEDIUM",TRUE,TRUE
"365",NA,"Source code contributor","","10+","3 - 6","","7 - 10","The industry","saltstack/salt","Yes","More than 100","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","Distributing work and tracking progress","Issue fixes","","No","Daily","Daily","Daily","Always","Occasionally","Never","Never","","Quite Important","Mildly Important","Not Important","Not Important","Quite Important","Very Important","Correctness","Not Important","Mildly Important","Not Important","Not Important","Relatively Important","Relatively Important","Very Important","Responsiveness of the submitter to questions and requests concerning the pull request","The pull request conflicts with another pull request or branch","","","Examination of the proposed feature/bug fix has been deferred","","The implemented feature contains technical errors or is of low quality","","We rarely flat-out reject pull requests. It is usually the submitter than decides to close them.","When we do reject a pull request, if there are problems, they are almost always ego-based, and have been known to cause a user to throw a fit. Explanation of why it was rejected usually calms them down.","First come first serve, in almost every case.","Occasionally","Often","Never","Never","Often","Always","Despite managing an active project, I don't recall ever having more than 20 open pull requests. That feels to me like either laziness or too much bureaucracy.","I review code in all pull requests","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","The community participates in code reviews","I review all code before merging, but will often ask for other eyes as well.","Pylint tests, unit/integration tests, testing manually when warranted.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","Code quality metrics (i.e. via Code Climate or Sonar)","","","","Occasionally","Never","Occasionally","Occasionally","Often","Never","Never","Never","Email","","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","",NA,"","Areas of the code better known by other project managers.","I don't think I understand the question.",403.583333333333,"LARGE",24.9166666666667,"LARGE",TRUE,TRUE
